,date,cat33_x,cat17_x,stock_pri,stock_pri_1,stock_pri_2,stock_pri_3,stock_pri_4,stock_pri_5,stock_pri_6,stock_pri_7,stock_pri_8,stock_pri_9,stock_pri_10,stock_pri_11,stock_pri_12,rel_pri,rel_ret_0,rel_ret_1,rel_ret_2,rel_ret_3,rel_ret_4,rel_ret_5,rel_ret_6,rel_ret_7,rel_ret_8,rel_ret_9,rel_ret_10,rel_ret_11,stock_pri_rel_3,rel_pri_rel_3,stock_pri_rel_6,rel_pri_rel_6,stock_pri_rel_12,rel_pri_rel_12,stock_pri_rel_24,rel_pri_rel_24,stock_pri_rel_36,rel_pri_rel_36,stock_pri_rel_48,rel_pri_rel_48,target,code_num,^N225,USDJPY=X,CL=F,^TNX,^N225_rel_3,USDJPY=X_rel_3,CL=F_rel_3,^TNX_rel_3,^N225_rel_6,USDJPY=X_rel_6,CL=F_rel_6,^TNX_rel_6,^N225_rel_12,USDJPY=X_rel_12,CL=F_rel_12,^TNX_rel_12,^N225_rel_24,USDJPY=X_rel_24,CL=F_rel_24,^TNX_rel_24,^N225_rel_36,USDJPY=X_rel_36,CL=F_rel_36,^TNX_rel_36,^N225_rel_48,USDJPY=X_rel_48,CL=F_rel_48,^TNX_rel_48,pred,code,name,market,cat33_y,cat17_y,scale
0,2022-08-26,22,16,576.0,1.0503472222222223,0.9704861111111112,0.9114583333333334,0.984375,0.9895351197984483,0.9107831319173177,0.9279031753540039,1.0015190972222223,1.1213589774237738,1.1179193920559354,1.0178325441148546,0.9414950476752387,0.020110762215972616,0.9192849110688059,1.0367662652797696,1.0692983268539968,0.9292415831316545,1.0487989669398847,1.0218823061848739,1.0013772344226841,0.9861881116026856,0.9041384411177003,1.042460974428625,1.0073216022175941,1.084627297332931,0.993103448275862,0.9563191785839885,1.0158813086525145,0.9707142267903217,0.9997069105471763,0.970823598712045,1.0986646024339317,1.0457928836198966,1.079872489536007,0.9421959820411757,1.032591856911057,0.8667448092187645,,1332,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.09535540829433076,1332,日本水産,プライム（内国株式）,水産・農林業,食品 ,TOPIX Mid400
1,2022-08-26,22,16,2527.0,0.9920854768500198,1.0106846062524732,0.8800949742777998,0.9426197071626434,0.9756702805018302,0.9497298318782152,0.9388890992901662,0.9021078214656707,1.0027723051976158,1.0391662621809459,0.9656038997576177,0.9338558606116443,0.08822898631903263,0.9732713312543475,0.9403093006753416,1.1532739777819636,0.9370125706782467,1.0185827729728136,0.9662458512543507,1.0319797584285952,1.1078276118917247,0.910702399978926,1.002866036966098,0.9870065119993182,1.0373884296281175,0.9990774907749077,0.9614926654802362,1.0342767868486953,0.9882278662685698,1.034534104972786,1.0032887616351556,1.064486754477716,1.0101095307893835,1.043954451695295,0.9084690121669824,0.9206232449677476,0.7666045041821048,,1333,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.09377623421159137,1333,マルハニチロ,プライム（内国株式）,水産・農林業,食品 ,TOPIX Mid400
2,2022-08-26,22,16,6140.0,0.9446254071661238,0.9837412681952361,0.9096788636247964,0.8662075179407573,0.8839180514556189,0.8195160607949918,0.8130758378715391,0.802142791251018,0.7415435095175081,0.8117111156351792,0.7806141210301303,0.7511118339016694,0.2143751388994303,1.022170635520622,0.9198479030193177,1.086023366118996,1.0539464535432925,1.0331724890389231,1.0144699324208333,1.0282809968957098,1.0789360577108182,1.0950536843058134,0.9494252462256716,0.9536721073548811,1.042687185717699,1.0244618699022043,0.9862364891322081,1.0736965428634968,1.0256903612804213,1.1586618930883703,1.1213225761521421,1.2294417275336367,1.1620364261104865,1.3185521021342965,1.1611301478477125,1.3929721965501363,1.19053529419975,,1414,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.010112016678578948,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
3,2022-08-26,22,16,1616.0,1.0396039603960396,0.9913366336633663,1.0,1.1033415841584158,1.2296067794950882,1.169254189670676,1.1357250402469445,1.200954550563699,1.355188804097695,1.388591199818224,1.2655895724154935,1.2680014430886448,0.05642186066147872,0.9287847964758497,1.004578919996221,0.9955602271123227,0.9095831464991665,0.9460337399283512,0.9891040040190014,1.050318777029014,1.0066139991899632,0.897112960299865,1.014264038736107,1.0062722850414902,1.00137184744275,0.9897917517354021,0.9528516869919181,0.9428197191794361,0.90095082675657,0.8646036259214506,0.8403322949877345,0.9113202025534701,0.8677954053330065,0.9655971428971034,0.8536830006900324,0.9827684205218865,0.8389462115121084,,1417,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.09606456602036448,1417,ミライト・ホールディングス,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
4,2022-08-26,22,16,1583.0,0.9096651926721415,0.8935112727268241,0.9424623162853364,0.9077628082063329,0.9220143436858418,0.7156764962442751,0.6760199155825568,0.572492607921569,0.5947896797146439,0.4929462560580188,0.4531730801262437,0.4616098506346731,0.055269681576188626,1.0614546544708012,0.9752564515353855,0.9520996917892995,1.0419430937933711,1.0380005792603675,1.2117291856924697,1.0800470131045672,1.256915100801054,0.9743765486922772,1.2539767463968863,0.9976299063102874,0.9849433967824792,1.0702144645656553,1.0315981479071474,1.076152895404014,1.0283495254586434,1.3215110995557202,1.2744528270777733,1.7200521386193108,1.6405083509386793,1.8217882286914129,1.6149311907558368,1.7669567681548208,1.5039244346773397,,1605,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.07495132413177714,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,エネルギー資源 ,TOPIX Mid400
5,2022-08-26,22,16,2645.0,1.0026465028355387,0.9655954631379963,0.9175803402646503,1.004914933837429,1.0279156574905481,1.0108394745392248,1.0067560033672023,0.9581257753426276,1.0709775409085538,1.1008129098239603,1.063875310137051,1.1282417629076087,0.09234889941188813,0.9630197183566124,0.994694960267653,1.0568114242221207,0.9163622528372338,1.0307057686773815,0.956444851628311,1.0243381821400293,1.1184537790689695,0.905654447019579,1.0110962053994916,0.9489793773735693,0.9460428244909788,1.0106992739778373,0.9732869051676931,1.0137441921061612,0.9686791552193755,0.9892795149371671,0.9596923768692689,0.9332873812297736,0.8839718904445867,0.9430146847216733,0.8238033302883249,0.9562536188561825,0.8087758563854952,,1721,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.07387878299191566,1721,コムシスホールディングス,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
6,2022-08-26,22,16,4175.0,1.02874251497006,0.9868263473053892,0.9365269461077844,0.8191616766467066,0.8896327657185629,0.8825722188435629,0.8813954317926647,0.8131431862836827,0.8602137326908683,0.8311884824101796,0.8115358930576347,0.8762737415793413,0.1457681115480654,0.9385908900635108,0.9986268595609101,1.0581977686612445,1.1473688179088743,0.9707820650630348,0.9480803877353627,1.02156229140844,1.1537722916066209,0.9569318717988186,1.075554659212653,0.939346398454713,0.9291592877367881,0.994837172359015,0.9577569088018232,1.0599039610786765,1.012757017413289,1.1172207365871745,1.081557875768497,1.1393030801019708,1.0797771352041399,1.1501846216849547,1.0064304281738494,1.0748270844791301,0.9030419195060281,,1801,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.05635088511485252,1801,大成建設,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
7,2022-08-26,22,16,975.0,1.0143589743589743,0.9846153846153847,0.9394871794871795,0.9035897435897436,0.9568186598557692,0.9618598507612179,0.9336291816907051,0.8902748773036859,0.9810163762019231,0.9218699293870193,0.9070010767227564,0.9020447716346154,0.034041654792661975,0.9519000444414811,0.986875458894948,1.0525000912703097,1.0434507529630912,0.995645062261948,0.9356264374232064,1.0510485453691552,1.1162632740587122,0.9186883833556201,1.1059417147206478,0.9321715347836124,1.008792736104401,1.000341997264022,0.9630719584695918,1.0346843540392983,0.9885904009433565,1.0531377100970527,1.02030224945838,1.060769175021527,1.0030068060487816,1.040893868739222,0.9052154766689643,1.0316022736490906,0.8676545781027761,,1802,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.076500346753283,1802,大林組,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
8,2022-08-26,22,16,781.0,0.9884763124199744,0.9359795134443022,0.8809218950064021,0.8783610755441741,0.9878361075544174,0.9622776163372279,0.9725010440841069,0.9533320975212067,1.0875142545614596,1.0703156260003202,1.0333201937119878,1.1366521661931819,0.027268238351865644,0.9768249786462069,1.0116661388767882,1.0670267852383635,1.0065068016474412,0.9374563888920028,0.9655375282451385,1.0094753150325095,1.085830903240031,0.8874208353088479,1.0559630539894043,0.9499722955282481,0.9120729383084084,1.025831873905429,0.9882580140125699,1.057907213003725,1.0115812694134532,1.0212039610976045,0.9914459640707061,0.9759206215782389,0.924521721515332,0.9274190143846194,0.803690723979348,0.8970269159297041,0.7510908533877008,,1803,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.1613993084739683,1803,清水建設,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
9,2022-08-26,22,16,1588.0,1.0314861460957179,0.9905541561712846,0.9678841309823678,0.8778337531486146,0.9065313459343514,0.8827234071207888,0.8839443408572103,0.8509795911966703,0.9181300242541719,0.9085573441435768,0.880519069412193,0.8900639992817223,0.05544425416486894,0.9360943493295565,0.9975219606408754,1.0277825454812328,1.1065307448602735,1.0209214717639816,0.965923714180778,1.0187910455690434,1.1056613080331301,0.9382861780379165,1.0502132121128167,0.9463408079220971,0.9925211452579165,0.9927068139195665,0.9556603661752843,1.039088872562387,0.9925258081979219,1.0811645246464063,1.0473129618285084,1.1433485511619077,1.084784247409599,1.2218409693656,1.0794106415456726,1.2527280800931442,1.0698758304159757,,1808,28641.380859375,136.56300354003906,93.05999755859375,3.0350000858306885,1.037874556381203,1.0026774909045526,0.9442602625238344,1.0176595764298226,1.046302839788654,1.0434586889133837,0.8928759682001809,1.0732598721583493,1.03032754625874,1.11878274455422,1.0165954836865216,1.3638406497156212,1.0507137458645672,1.1922357414965317,1.2712752560816243,1.8014542613381894,1.128840781030616,1.2140018777260415,1.4484985637929142,1.9145916674662156,1.167601368210914,1.2181571423245108,1.4543275743005608,1.609350358343254,0.043366897598903234,1808,長谷工コーポレーション,プライム（内国株式）,建設業,建設・資材 ,TOPIX Mid400
